model,0,2,8,24
labels_flash,0.6292731087251635,,0.677156608663458,0.6840676292731086
labels_flash-lite,0.6365543625817599,0.6436459290340568,0.6478935002527088,0.6392694063926941
labels_flash-preview,0.4968814968814969,,,
labels_pro,0.6544489695174627,,0.6851783290139455,0.6987535480686166
